Actual,Predicted,Mean
2.0,3.95582206105599,10
18.0,8.448424764663615,13
8.0,4.69654471730599,10
3.0,11.385647962258531,11
4.0,11.158385702163615,13
5.0,12.804104993508531,11
7.0,7.797757337258532,11
8.0,8.932034681008531,11
23.0,9.319729993508531,11
8.0,3.88404471730599,10
23.0,11.180569837258531,11
1.0,8.5063187545687,15
4.0,5.50855643605599,10
23.0,12.036038587258531,11
18.0,7.360257337258532,11
8.0,9.051663587258531,11
5.0,5.570706556008532,11
12.0,8.351956556008531,11
23.0,15.128950425961074,12
23.0,9.552151868508531,11
20.0,14.922895738461074,12
3.0,7.527249524758532,11
23.0,8.215026327163615,13
5.0,11.485745618508531,11
23.0,4.287991712258532,11
4.0,8.215026327163615,13
1.0,9.807522962258531,11
6.0,9.391019056008531,11
5.0,9.663479993508531,11
4.0,4.820218274758532,11
3.0,6.495999524758532,11
23.0,13.176175306008531,11
5.0,9.383694837258531,11
0.0,5.755276868508532,11
7.0,11.704495618508531,11
5.0,7.942776868508532,11
4.0,8.323424764663615,13
10.0,10.471585462258531,11
7.0,4.38453299855599,10
12.0,4.01002127980599,10
2.0,2.89039237355599,10
23.0,11.894713827163615,13
5.0,4.04468924855599,10
14.0,10.651272962258531,11
4.0,12.130765149758531,11
12.0,11.943265149758531,11
15.0,16.551801988461072,12
8.0,7.865628431008532,11
4.0,2.89039237355599,10
2.0,8.556823202163615,13
0.0,4.30103690480599,10
15.0,9.434476087258531,11
9.0,15.620022962258531,11
10.0,6.057522962258532,11
1.0,14.228909681008531,11
7.0,6.056546399758532,11
6.0,10.484695978366158,14
3.0,4.95435721730599,10
7.0,4.50220877980599,10
4.0,8.474026868508531,11
8.0,9.902249524758531,11
16.0,8.625882337258531,11
9.0,7.09937674855599,10
23.0,14.573286363461074,12
7.0,7.014065931008532,11
9.0,11.041059800961074,12
1.0,5.72681815480599,10
3.0,8.962796399758531,11
5.0,6.594632337258532,11
8.0,8.448424764663615,13
7.0,2.92017752980599,10
2.0,8.448424764663615,13
2.0,12.834866712258531,11
12.0,12.196194837258531,11
6.0,7.141507337258532,11
23.0,12.219632337258531,11
2.0,6.007718274758532,11
13.0,6.245022962258532,11
2.0,8.448424764663615,13
8.0,14.523343274758531,11
9.0,7.045804212258532,11
4.0,5.19263846730599,10
2.0,5.395413587258532,11
7.0,7.120511243508532,11
6.0,5.189358899758532,11
6.0,6.019437024758532,11
10.0,7.304104993508532,11
4.0,6.635647962258532,11
3.0,5.53834159230599,10
8.0,6.111372300961074,12
17.0,5.230374524758532,11
1.0,4.78443534230599,10
5.0,3.05494315480599,10
13.0,8.729536363461074,12
13.0,10.296292493508531,11
4.0,8.215026327163615,13
23.0,10.931058118508531,11
23.0,12.611722181008531,11
2.0,2.65699393605599,10
8.0,16.678755113461072,12
2.0,4.15601737355599,10
4.0,2.89039237355599,10
4.0,3.28736502980599,10
8.0,12.579983899758531,11
13.0,6.105374524758532,11
3.0,5.52515799855599,10
6.0,11.060452649758531,11
3.0,8.663268514663615,13
0.0,6.579495618508532,11
0.0,7.078030774758532,11
23.0,13.738187024758531,11
1.0,2.89039237355599,10
15.0,4.19703299855599,10
13.0,9.922757337258531,11
5.0,11.206937024758531,11
22.0,7.462796399758532,11
8.0,8.394437024758531,11
8.0,8.564358899758531,11
1.0,2.89039237355599,10
14.0,13.793362806008531,11
23.0,9.684476087258531,11
23.0,8.215026327163615,13
10.0,5.30347831105599,10
6.0,5.66041190480599,10
6.0,10.269437024758531,11
8.0,8.326077649758531,11
7.0,5.72437674855599,10
1.0,11.251370618508531,11
12.0,5.950589368508532,11
5.0,10.987210462258531,11
6.0,7.327054212258532,11
15.0,8.580960462258531,11
23.0,16.032270738461072,12
7.0,12.958051988461074,12
4.0,10.323147962258531,11
2.0,5.61890799855599,10
2.0,6.32886893605599,10
15.0,11.808499524758531,11
9.0,5.54761893605599,10
0.0,6.02076346730599,10
23.0,11.115628431008531,11
5.0,7.48023612355599,10
6.0,9.480512925961074,12
6.0,7.47242362355599,10
10.0,8.577054212258531,11
7.0,4.21558768605599,10
23.0,11.094144056008531,11
6.0,7.437544175961074,12
4.0,9.413130113461074,12
2.0,6.690823743508532,11
5.0,6.71363456105599,10
14.0,9.499905774758531,11
7.0,16.738813707211072,12
2.0,5.441312024758532,11
10.0,10.124905774758531,11
4.0,6.60865409230599,10
13.0,7.742231675961074,12
2.0,8.323424764663615,13
7.0,6.287015149758532,11
8.0,7.23414237355599,10
7.0,11.522366712258531,11
5.0,4.875882337258532,11
4.0,4.36695487355599,10
23.0,11.302778550961074,12
4.0,5.75709159230599,10
0.0,3.28297049855599,10
7.0,3.26783377980599,10
2.0,2.89039237355599,10
13.0,9.493069837258531,11
10.0,6.784573743508532,11
11.0,8.448424764663615,13
1.0,5.190612264663615,13
7.0,4.62379081105599,10
7.0,5.250882337258532,11
20.0,14.806684800961074,12
3.0,8.556823202163615,13
5.0,4.53590018605599,10
10.0,11.918012925961074,12
8.0,7.12476737355599,10
6.0,5.138577649758532,11
8.0,6.068403550961074,12
12.0,10.217190931008531,11
23.0,8.744534681008531,11
0.0,5.79224784230599,10
19.0,12.187405774758531,11
8.0,6.42457206105599,10
19.0,8.293851087258531,11
1.0,5.03297049855599,10
8.0,6.325101087258532,11
0.0,7.989163587258532,11
10.0,4.42652518605599,10
6.0,4.703030774758532,11
23.0,10.618069837258531,11
1.0,7.03541190480599,10
14.0,6.141995618508532,11
23.0,13.780317613461074,12
3.0,7.722562024758532,11
2.0,7.452054212258532,11
6.0,12.126997300961074,12
14.0,14.410550306008531,11
5.0,9.511624524758531,11
3.0,2.47047049855599,10
8.0,6.856351087258532,11
6.0,5.831937024758532,11
4.0,7.975491712258532,11
5.0,6.520901868508532,11
5.0,11.885647962258531,11
23.0,10.718094415866158,14
5.0,6.90699393605599,10
1.0,2.65699393605599,10
14.0,6.409573743508532,11
10.0,9.020901868508531,11
23.0,13.133694837258531,11
9.0,13.834866712258531,11
-1.0,4.43970877980599,10
14.0,7.484280774758532,11
5.0,6.540921399758532,11
9.0,13.988187024758531,11
6.0,12.273343274758531,11
8.0,12.525784681008531,11
23.0,5.10523612355599,10
6.0,4.880765149758532,11
2.0,2.89039237355599,10
6.0,4.74097831105599,10
8.0,8.215026327163615,13
9.0,13.881741712258531,11
23.0,14.831098863461074,12
11.0,8.663968274758531,11
0.0,5.624905774758532,11
23.0,10.870022962258531,11
7.0,6.977444837258532,11
7.0,8.479397962258531,11
4.0,9.437894056008531,11
6.0,9.207425306008531,11
11.0,8.646390149758531,11
4.0,8.710143514663615,13
5.0,7.952054212258532,11
23.0,16.346723863461072,12
7.0,9.253812024758531,11
3.0,9.417313165866158,14
14.0,12.041897962258531,11
6.0,7.343167493508532,11
0.0,5.983792493508532,11
14.0,10.829007337258531,11
23.0,15.161176988461074,12
6.0,9.678128431008531,11
1.0,12.250882337258531,11
6.0,8.219770738461074,12
9.0,8.675198743508531,11
0.0,4.062055894711074,12
4.0,4.62183768605599,10
6.0,4.89918143605599,10
9.0,7.624417493508532,11
5.0,9.042874524758531,11
4.0,10.932034681008531,11
2.0,4.74097831105599,10
23.0,9.361233899758531,11
4.0,5.10816581105599,10
8.0,11.685452649758531,11
15.0,7.433987806008532,11
3.0,6.392483899758532,11
19.0,14.139554212258531,11
15.0,10.374905774758531,11
2.0,2.65699393605599,10
2.0,6.922757337258532,11
23.0,7.703030774758532,11
16.0,13.005765149758531,11
2.0,4.842190931008532,11
12.0,6.284085462258532,11
2.0,8.593167493508531,11
1.0,5.04273612355599,10
8.0,6.734280774758532,11
7.0,9.128812024758531,11
16.0,10.289944837258531,11
20.0,11.676313707211074,12
21.0,7.735745618508532,11
2.0,4.42066581105599,10
0.0,7.490140149758532,11
14.0,8.686567613461074,12
3.0,12.919827649758531,11
4.0,10.894437024758531,11
2.0,6.655179212258532,11
2.0,6.112698743508532,11
13.0,9.873440931008531,11
3.0,7.584378431008532,11
23.0,8.448424764663615,13
6.0,13.891507337258531,11
23.0,10.703030774758531,11
5.0,7.968655774758532,11
8.0,4.01246268605599,10
4.0,5.651272962258532,11
7.0,7.294339368508532,11
0.0,5.786038587258532,11
8.0,16.72695655600853,11
1.0,3.75367362355599,10
5.0,7.204983899758532,11
23.0,6.24781424855599,10
11.0,8.833890149758531,11
0.0,11.384671399758531,11
8.0,13.171430894711074,12
12.0,8.448424764663615,13
0.0,6.360257337258532,11
3.0,3.60035331105599,10
23.0,7.781644056008532,11
2.0,8.448424764663615,13
1.0,4.91920096730599,10
14.0,7.945356675961074,12
4.0,2.65699393605599,10
5.0,7.456937024758532,11
5.0,6.707913587258532,11
14.0,10.885647962258531,11
5.0,11.329007337258531,11
5.0,12.350491712258531,11
1.0,6.433011243508532,11
9.0,5.22388846730599,10
5.0,11.543989488461074,12
3.0,12.025434800961074,12
4.0,5.872464368508532,11
6.0,6.830960462258532,11
6.0,10.314847181008531,11
2.0,4.39527518605599,10
7.0,11.433499524758531,11
6.0,9.478421399758531,11
8.0,6.72340018605599,10
2.0,8.162153550961074,12
6.0,6.991116712258532,11
7.0,14.756391832211074,12
8.0,6.186917493508532,11
5.0,5.349515149758532,11
4.0,6.24146659230599,10
1.0,2.27320487355599,10
5.0,6.601468274758532,11
13.0,12.806058118508531,11
18.0,10.495999524758531,11
0.0,8.2729203170687,15
3.0,3.66285331105599,10
23.0,11.586819837258531,11
3.0,7.439497300961074,12
5.0,4.51490409230599,10
5.0,8.074124524758531,11
13.0,9.384671399758531,11
23.0,14.850491712258531,11
6.0,9.040433118508531,11
4.0,8.448424764663615,13
14.0,11.998929212258531,11
10.0,3.90601737355599,10
5.0,4.824612806008532,11
5.0,7.15992362355599,10
3.0,3.459866712258532,11
23.0,9.894437024758531,11
7.0,9.433499524758531,11
23.0,16.480512925961072,12
17.0,8.452054212258531,11
8.0,8.775784681008531,11
4.0,8.641995618508531,11
4.0,7.060452649758532,11
5.0,3.36402518605599,10
16.0,10.718094415866158,14
2.0,2.89039237355599,10
5.0,11.832913587258531,11
8.0,7.420804212258532,11
0.0,5.01636893605599,10
23.0,9.073147962258531,11
2.0,4.26783377980599,10
9.0,8.516507337258531,11
2.0,3.782132337258532,11
14.0,5.85377127980599,10
8.0,4.791897962258532,11
5.0,7.314847181008532,11
19.0,10.028714368508531,11
3.0,8.504788587258531,11
6.0,7.995022962258532,11
5.0,4.92896659230599,10
3.0,4.75123221730599,10
23.0,10.718094415866158,14
6.0,11.704007337258531,11
3.0,5.113675306008532,11
3.0,9.945218274758531,11
1.0,3.33179862355599,10
5.0,7.174848863461074,12
0.0,6.594632337258532,11
6.0,7.565823743508532,11
9.0,10.577680894711074,12
2.0,10.218167493508531,11
1.0,2.65699393605599,10
4.0,5.49732596730599,10
8.0,5.391507337258532,11
16.0,12.237698743508531,11
10.0,4.854397962258532,11
15.0,7.909085462258532,11
7.0,4.05787284230599,10
4.0,2.89039237355599,10
10.0,5.125882337258532,11
7.0,11.960981675961074,12
15.0,9.934476087258531,11
2.0,8.429870077163615,13
2.0,3.973538587258532,11
1.0,9.369046399758531,11
9.0,10.592606134616158,14
4.0,4.09888846730599,10
5.0,8.649319837258531,11
23.0,14.330960462258531,11
7.0,10.336120077163615,13
23.0,7.255765149758532,11
23.0,14.460005113461074,12
6.0,7.900296399758532,11
1.0,2.99946219777474,10
1.0,4.91920096730599,10
8.0,8.554593274758531,11
2.0,8.215026327163615,13
3.0,8.118069837258531,11
18.0,5.732815931008532,11
23.0,8.124067613461074,12
7.0,7.504300306008532,11
3.0,8.215026327163615,13
14.0,7.776411363461074,12
22.0,11.042036363461074,12
12.0,9.304104993508531,11
5.0,8.463772962258531,11
23.0,7.607327649758532,11
3.0,8.541409681008531,11
11.0,4.90015799855599,10
21.0,12.857327649758531,11
23.0,10.484695978366158,14
7.0,14.579145738461074,12
6.0,7.565335462258532,11
7.0,10.144437024758531,11
7.0,11.955122300961074,12
23.0,7.120999524758532,11
7.0,5.394925306008532,11
14.0,8.150296399758531,11
7.0,7.355374524758532,11
4.0,10.932449884616158,14
5.0,5.326077649758532,11
12.0,6.578030774758532,11
10.0,3.88599784230599,10
16.0,10.397016832211074,12
9.0,6.787991712258532,11
12.0,7.331937024758532,11
10.0,7.269437024758532,11
5.0,7.735257337258532,11
21.0,10.152249524758531,11
0.0,4.140807577163615,13
7.0,4.58863456105599,10
15.0,8.448424764663615,13
2.0,7.489790269711074,12
5.0,12.734419175961074,12
23.0,9.823636243508531,11
4.0,7.046292493508532,11
3.0,9.057034681008531,11
18.0,8.991116712258531,11
13.0,6.85230643605599,10
6.0,8.083890149758531,11
23.0,17.128950425961072,12
17.0,12.744046399758531,11
2.0,1.47437674855599,10
7.0,6.047757337258532,11
13.0,8.252347181008531,11
23.0,8.215026327163615,13
7.0,8.448424764663615,13
10.0,7.181058118508532,11
23.0,15.964399644711074,12
3.0,7.429593274758532,11
9.0,9.479397962258531,11
9.0,4.35230643605599,10
23.0,12.006741712258531,11
1.0,8.215026327163615,13
2.0,4.71949393605599,10
16.0,11.936567613461074,12
9.0,7.328030774758532,11
1.0,7.464749524758532,11
3.0,5.01295096730599,10
14.0,9.388577649758531,11
0.0,7.28394706105599,10
4.0,7.934476087258532,11
10.0,11.017483899758531,11
0.0,10.484695978366158,14
16.0,9.404690931008531,11
1.0,5.577054212258532,11
1.0,3.49293143605599,10
5.0,5.714749524758532,11
4.0,5.770063707211074,12
4.0,7.191800306008532,11
23.0,10.649808118508531,11
5.0,7.820706556008532,11
19.0,9.480374524758531,11
6.0,5.14332206105599,10
7.0,3.74781424855599,10
1.0,2.76588065480599,10
18.0,8.448424764663615,13
5.0,9.158108899758531,11
18.0,9.547895738461074,12
3.0,15.977444837258531,11
18.0,11.199124524758531,11
1.0,8.5063187545687,15
2.0,8.556823202163615,13
5.0,8.691800306008531,11
6.0,10.718094415866158,14
23.0,13.579983899758531,11
12.0,6.956937024758532,11
3.0,13.327680894711074,12
12.0,4.25074393605599,10
5.0,14.217190931008531,11
14.0,15.650434800961074,12
12.0,7.704007337258532,11
2.0,2.89039237355599,10
8.0,7.856001207211074,12
6.0,4.30250174855599,10
4.0,11.325589368508531,11
10.0,10.169827649758531,11
4.0,8.428616712258531,11
4.0,5.466702649758532,11
18.0,10.843655774758531,11
21.0,12.452054212258531,11
5.0,8.554593274758531,11
7.0,8.215026327163615,13
0.0,9.805569837258531,11
11.0,9.472562024758531,11
23.0,5.909085462258532,11
6.0,12.244046399758531,11
11.0,6.264554212258532,11
23.0,10.718094415866158,14
2.0,2.65699393605599,10
2.0,6.800198743508532,11
4.0,9.392972181008531,11
5.0,7.769437024758532,11
5.0,4.24976737355599,10
18.0,10.254788587258531,11
4.0,4.93140799855599,10
5.0,2.989163587258532,11
5.0,5.851956556008532,11
7.0,8.217679212258531,11
1.0,6.165921399758532,11
4.0,8.215026327163615,13
11.0,7.218655774758532,11
16.0,12.856839368508531,11
11.0,10.933987806008531,11
4.0,10.064358899758531,11
6.0,3.51832206105599,10
11.0,10.674710462258531,11
14.0,6.872952649758532,11
13.0,9.245161363461074,12
2.0,4.02515799855599,10
5.0,5.280179212258532,11
10.0,6.139554212258532,11
5.0,3.007718274758532,11
8.0,13.601956556008531,11
13.0,10.717679212258531,11
9.0,8.839261243508531,11
14.0,3.405667493508532,11
16.0,12.564497300961074,12
23.0,10.718094415866158,14
13.0,8.663268514663615,13
17.0,6.918851087258532,11
2.0,8.448424764663615,13
23.0,13.553616712258531,11
8.0,4.61695487355599,10
13.0,14.943265149758531,11
15.0,10.819241712258531,11
13.0,10.750394056008531,11
7.0,5.632718274758532,11
3.0,4.56129081105599,10
10.0,9.298733899758531,11
3.0,12.444729993508531,11
18.0,10.176663587258531,11
7.0,14.145551988461074,12
5.0,5.411038587258532,11
2.0,3.95289237355599,10
12.0,6.07007987355599,10
2.0,12.832913587258531,11
18.0,11.006180353366158,14
7.0,5.68873221730599,10
9.0,7.722562024758532,11
9.0,11.445218274758531,11
2.0,8.310452649758531,11
7.0,14.578169175961074,12
4.0,8.215026327163615,13
8.0,4.995161363461074,12
0.0,3.80347831105599,10
4.0,2.89039237355599,10
7.0,11.347562024758531,11
4.0,4.794827649758532,11
23.0,14.450589368508531,11
11.0,7.32203299855599,10
5.0,9.834866712258531,11
7.0,8.374555894711074,12
19.0,12.587446519711074,12
23.0,7.732815931008532,11
0.0,4.04420096730599,10
23.0,11.204007337258531,11
23.0,10.870511243508531,11
22.0,10.626858899758531,11
11.0,6.941800306008532,11
17.0,11.958890149758531,11
5.0,7.270413587258532,11
12.0,5.25074393605599,10
1.0,3.71265799855599,10
19.0,10.138577649758531,11
4.0,8.864651868508531,11
3.0,6.348538587258532,11
18.0,9.362210462258531,11
13.0,6.842190931008532,11
23.0,12.401549764663615,13
15.0,9.310452649758531,11
5.0,15.593794175961074,12
7.0,4.951077649758532,11
3.0,4.24781424855599,10
4.0,4.273831556008532,11
12.0,12.011624524758531,11
15.0,11.078030774758531,11
1.0,9.865628431008531,11
4.0,7.943265149758532,11
23.0,16.496137925961072,12
2.0,7.010647962258532,11
2.0,2.99927909230599,10
13.0,7.020413587258532,11
7.0,6.520413587258532,11
7.0,6.345608899758532,11
10.0,6.193265149758532,11
2.0,5.186567613461074,12
3.0,12.671292493508531,11
6.0,4.69849784230599,10
9.0,11.558499524758531,11
11.0,4.99097831105599,10
23.0,14.893948743508531,11
23.0,8.335005113461074,12
23.0,14.027249524758531,11
12.0,10.484695978366158,14
5.0,5.729397962258532,11
6.0,9.950589368508531,11
7.0,10.533597181008531,11
3.0,8.692288587258531,11
3.0,10.023343274758531,11
5.0,12.392972181008531,11
22.0,8.321683118508531,11
10.0,12.591702649758531,11
12.0,10.237698743508531,11
8.0,10.501020738461074,12
23.0,10.268948743508531,11
22.0,11.475491712258531,11
2.0,8.448424764663615,13
5.0,6.647366712258532,11
3.0,9.646528550961074,12
12.0,3.069241712258532,11
4.0,13.130903550961074,12
5.0,14.459516832211074,12
6.0,6.559891290866157,14
9.0,8.120999524758531,11
4.0,6.102444837258532,11
23.0,13.375182577163615,13
8.0,5.810940931008532,11
4.0,8.560452649758531,11
9.0,12.826077649758531,11
5.0,5.74293143605599,10
17.0,10.106351087258531,11
23.0,14.258694837258531,11
6.0,6.482327649758532,11
8.0,8.116116712258531,11
5.0,8.581448743508531,11
2.0,7.737698743508532,11
2.0,4.09107596730599,10
7.0,5.98511893605599,10
2.0,8.663268514663615,13
23.0,17.161176988461072,12
23.0,13.989301988461074,12
4.0,10.348538587258531,11
8.0,5.915433118508532,11
3.0,8.215026327163615,13
23.0,10.959866712258531,11
3.0,5.057034681008532,11
6.0,8.446194837258531,11
0.0,6.84791190480599,10
4.0,4.97047049855599,10
17.0,13.570633478366158,14
5.0,13.674710462258531,11
3.0,8.639554212258531,11
1.0,10.365278550961074,12
23.0,11.497114488461074,12
12.0,7.745022962258532,11
7.0,4.40797049855599,10
7.0,13.043012925961074,12
8.0,6.08570487355599,10
4.0,5.874206014663615,13
2.0,8.285550306008531,11
1.0,6.471585462258532,11
2.0,6.079495618508532,11
13.0,13.859280774758531,11
17.0,11.182034681008531,11
21.0,6.698636243508532,11
21.0,12.561429212258531,11
3.0,6.745022962258532,11
5.0,9.555569837258531,11
4.0,3.27418143605599,10
13.0,10.653226087258531,11
2.0,5.629788587258532,11
5.0,16.066938707211072,12
3.0,6.486722181008532,11
2.0,10.835354993508531,11
1.0,8.215026327163615,13
8.0,13.170804212258531,11
4.0,3.257718274758532,11
9.0,7.725979993508532,11
4.0,2.65699393605599,10
11.0,10.557938165866158,14
3.0,5.140042493508532,11
3.0,8.596585462258531,11
2.0,2.89039237355599,10
3.0,5.692776868508532,11
3.0,8.762112806008531,11
18.0,16.163618394711072,12
6.0,7.411038587258532,11
3.0,13.570633478366158,14
2.0,10.542036363461074,12
4.0,11.818265149758531,11
20.0,4.78785331105599,10
15.0,8.448424764663615,13
23.0,8.951077649758531,11
3.0,4.58863456105599,10
7.0,6.204495618508532,11
23.0,11.778226087258531,11
23.0,13.829007337258531,11
23.0,11.982327649758531,11
20.0,9.748440931008531,11
23.0,12.635647962258531,11
6.0,5.14527518605599,10
12.0,6.436917493508532,11
3.0,6.053616712258532,11
23.0,9.605374524758531,11
18.0,7.489651868508532,11
5.0,8.761274644711074,12
5.0,8.039944837258531,11
1.0,4.787991712258532,11
22.0,14.916059800961074,12
11.0,11.439358899758531,11
5.0,13.943403550961074,12
7.0,5.18140799855599,10
5.0,7.578030774758532,11
18.0,13.276272962258531,11
8.0,13.794966050961074,12
11.0,7.404202649758532,11
1.0,4.66187674855599,10
5.0,9.586469957211074,12
16.0,9.648343274758531,11
6.0,5.913968274758532,11
22.0,9.537991712258531,11
5.0,9.009183118508531,11
15.0,6.49390799855599,10
3.0,6.149319837258532,11
23.0,10.718094415866158,14
3.0,8.950101087258531,11
6.0,7.977444837258532,11
6.0,6.52125174855599,10
3.0,7.739163587258532,11
14.0,13.426663587258531,11
4.0,10.262112806008531,11
10.0,9.105374524758531,11
17.0,9.197171399758531,11
6.0,8.323424764663615,13
16.0,6.386624524758532,11
14.0,11.924848863461074,12
9.0,8.646878431008531,11
23.0,14.404341050961074,12
17.0,14.557173082211074,12
7.0,7.859280774758532,11
10.0,6.131741712258532,11
9.0,7.292874524758532,11
18.0,9.924710462258531,11
2.0,2.65699393605599,10
3.0,6.366116712258532,11
5.0,10.484695978366158,14
0.0,4.672757337258532,11
12.0,6.232815931008532,11
0.0,9.467817613461074,12
4.0,7.28199393605599,10
12.0,7.800687024758532,11
